customer_id,customer_name,action,reason,priority,expected_value
13744,Customer 13744,Retention outreach,No purchase for 95 days,High,781.81
13663,Customer 13663,Retention outreach,No purchase for 179 days,High,781.49
15976,Customer 15976,Retention outreach,No purchase for 165 days,High,781.38
12666,Customer 12666,Retention outreach,No purchase for 394 days,High,780.48
17429,Customer 17429,Retention outreach,No purchase for 128 days,High,779.58
16314,Customer 16314,Retention outreach,No purchase for 390 days,High,778.63
14850,Customer 14850,Retention outreach,No purchase for 312 days,High,778.6
12507,Customer 12507,Retention outreach,No purchase for 134 days,High,778.43
13920,Customer 13920,Retention outreach,No purchase for 432 days,High,778.42
12710,Customer 12710,Retention outreach,No purchase for 97 days,High,776.85
15789,Customer 15789,Retention outreach,No purchase for 358 days,High,776.46
14956,Customer 14956,Retention outreach,No purchase for 421 days,High,775.36
16004,Customer 16004,Retention outreach,No purchase for 475 days,High,774.91
16766,Customer 16766,Retention outreach,No purchase for 273 days,High,774.54
12769,Customer 12769,Retention outreach,No purchase for 239 days,High,773.19
14399,Customer 14399,Retention outreach,No purchase for 394 days,High,773.09
17770,Customer 17770,Retention outreach,No purchase for 199 days,High,772.96
16270,Customer 16270,Retention outreach,No purchase for 353 days,High,771.59
18051,Customer 18051,Retention outreach,No purchase for 634 days,High,771.0
15347,Customer 15347,Retention outreach,No purchase for 366 days,High,768.8
14469,Customer 14469,Retention outreach,No purchase for 416 days,High,767.06
14492,Customer 14492,Retention outreach,No purchase for 430 days,High,765.49
15777,Customer 15777,Retention outreach,No purchase for 241 days,High,764.97
15402,Customer 15402,Retention outreach,No purchase for 149 days,High,763.59
13152,Customer 13152,Retention outreach,No purchase for 417 days,High,762.64
16551,Customer 16551,Retention outreach,No purchase for 96 days,High,759.9
13748,Customer 13748,Retention outreach,No purchase for 96 days,High,757.99
17046,Customer 17046,Retention outreach,No purchase for 157 days,High,757.96
16823,Customer 16823,Retention outreach,No purchase for 227 days,High,756.26
12911,Customer 12911,Retention outreach,No purchase for 552 days,High,751.78
12399,Customer 12399,Retention outreach,No purchase for 119 days,High,751.29
16625,Customer 16625,Retention outreach,No purchase for 275 days,High,750.84
15069,Customer 15069,Retention outreach,No purchase for 179 days,High,750.15
16510,Customer 16510,Retention outreach,No purchase for 372 days,High,749.4
14304,Customer 14304,Retention outreach,No purchase for 223 days,High,746.03
13752,Customer 13752,Retention outreach,No purchase for 124 days,High,743.98
17694,Customer 17694,Retention outreach,No purchase for 142 days,High,743.89
15972,Customer 15972,Retention outreach,No purchase for 456 days,High,743.82
17048,Customer 17048,Retention outreach,No purchase for 118 days,High,740.36
16859,Customer 16859,Retention outreach,No purchase for 145 days,High,738.7
14301,Customer 14301,Retention outreach,No purchase for 117 days,High,737.57
18074,Customer 18074,Retention outreach,No purchase for 374 days,High,736.46
12534,Customer 12534,Retention outreach,No purchase for 131 days,High,736.39
15944,Customer 15944,Retention outreach,No purchase for 277 days,High,735.14
12873,Customer 12873,Retention outreach,No purchase for 282 days,High,734.06
14490,Customer 14490,Retention outreach,No purchase for 406 days,High,733.05
15390,Customer 15390,Retention outreach,No purchase for 396 days,High,732.8
12354,Customer 12354,Retention outreach,No purchase for 232 days,High,729.78
16619,Customer 16619,Retention outreach,No purchase for 264 days,High,729.67
14352,Customer 14352,Retention outreach,No purchase for 157 days,High,729.48
15828,Customer 15828,Retention outreach,No purchase for 375 days,High,728.24
14213,Customer 14213,Retention outreach,No purchase for 405 days,High,726.93
14206,Customer 14206,Retention outreach,No purchase for 239 days,High,726.13
14403,Customer 14403,Retention outreach,No purchase for 130 days,High,725.6
15425,Customer 15425,Retention outreach,No purchase for 400 days,High,723.2
14225,Customer 14225,Retention outreach,No purchase for 435 days,High,721.71
15652,Customer 15652,Retention outreach,No purchase for 91 days,High,721.7
16027,Customer 16027,Retention outreach,No purchase for 92 days,High,721.59
14628,Customer 14628,Retention outreach,No purchase for 91 days,High,721.34
17277,Customer 17277,Retention outreach,No purchase for 228 days,High,720.28
15192,Customer 15192,Retention outreach,No purchase for 120 days,High,719.55
15377,Customer 15377,Retention outreach,No purchase for 383 days,High,719.32
12815,Customer 12815,Retention outreach,No purchase for 148 days,High,719.0
14411,Customer 14411,Retention outreach,No purchase for 311 days,High,718.69
18151,Customer 18151,Retention outreach,No purchase for 135 days,High,718.45
12616,Customer 12616,Retention outreach,No purchase for 95 days,High,718.05
16788,Customer 16788,Retention outreach,No purchase for 123 days,High,717.76
13696,Customer 13696,Retention outreach,No purchase for 422 days,High,716.85
16631,Customer 16631,Retention outreach,No purchase for 482 days,High,716.79
13889,Customer 13889,Retention outreach,No purchase for 93 days,High,715.76
15456,Customer 15456,Retention outreach,No purchase for 283 days,High,714.95
14021,Customer 14021,Retention outreach,No purchase for 155 days,High,714.84
17259,Customer 17259,Retention outreach,No purchase for 148 days,High,711.22
13337,Customer 13337,Retention outreach,No purchase for 546 days,High,711.16
15464,Customer 15464,Retention outreach,No purchase for 338 days,High,709.13
17560,Customer 17560,Retention outreach,No purchase for 95 days,High,708.26
13440,Customer 13440,Retention outreach,No purchase for 423 days,High,707.65
15795,Customer 15795,Retention outreach,No purchase for 150 days,High,707.55
12975,Customer 12975,Retention outreach,No purchase for 437 days,High,706.55
14896,Customer 14896,Retention outreach,No purchase for 205 days,High,703.97
13753,Customer 13753,Retention outreach,No purchase for 288 days,High,701.82
17742,Customer 17742,Retention outreach,No purchase for 113 days,High,701.23
14920,Customer 14920,Retention outreach,No purchase for 213 days,High,701.21
15885,Customer 15885,Retention outreach,No purchase for 93 days,High,700.57
14692,Customer 14692,Retention outreach,No purchase for 137 days,High,697.32
13235,Customer 13235,Retention outreach,No purchase for 212 days,High,697.11
15333,Customer 15333,Retention outreach,No purchase for 208 days,High,695.41
12908,Customer 12908,Retention outreach,No purchase for 176 days,High,695.05
15104,Customer 15104,Retention outreach,No purchase for 197 days,High,694.65
13874,Customer 13874,Retention outreach,No purchase for 358 days,High,694.14
13561,Customer 13561,Retention outreach,No purchase for 216 days,High,691.72
13395,Customer 13395,Retention outreach,No purchase for 185 days,High,690.64
13376,Customer 13376,Retention outreach,No purchase for 99 days,High,689.46
16654,Customer 16654,Retention outreach,No purchase for 141 days,High,689.46
18142,Customer 18142,Retention outreach,No purchase for 157 days,High,689.3
12369,Customer 12369,Retention outreach,No purchase for 413 days,High,688.97
16611,Customer 16611,Retention outreach,No purchase for 186 days,High,688.8
16197,Customer 16197,Retention outreach,No purchase for 469 days,High,687.87
16223,Customer 16223,Retention outreach,No purchase for 375 days,High,687.42
12803,Customer 12803,Retention outreach,No purchase for 393 days,High,684.93
14000,Customer 14000,Retention outreach,No purchase for 211 days,High,684.73
15076,Customer 15076,Retention outreach,No purchase for 173 days,High,683.58
16340,Customer 16340,Retention outreach,No purchase for 107 days,High,682.7
16572,Customer 16572,Retention outreach,No purchase for 127 days,High,682.59
12644,Customer 12644,Retention outreach,No purchase for 130 days,High,681.67
16129,Customer 16129,Retention outreach,No purchase for 407 days,High,678.64
17062,Customer 17062,Retention outreach,No purchase for 314 days,High,678.1
13693,Customer 13693,Retention outreach,No purchase for 374 days,High,677.77
17714,Customer 17714,Retention outreach,No purchase for 321 days,High,677.5
16306,Customer 16306,Retention outreach,No purchase for 214 days,High,677.15
14400,Customer 14400,Retention outreach,No purchase for 149 days,High,676.94
14231,Customer 14231,Retention outreach,No purchase for 184 days,High,676.56
15508,Customer 15508,Retention outreach,No purchase for 189 days,High,676.28
18143,Customer 18143,Retention outreach,No purchase for 117 days,High,676.21
16092,Customer 16092,Retention outreach,No purchase for 115 days,High,676.09
18062,Customer 18062,Retention outreach,No purchase for 173 days,High,674.21
18193,Customer 18193,Retention outreach,No purchase for 165 days,High,673.02
16256,Customer 16256,Retention outreach,No purchase for 267 days,High,672.85
14078,Customer 14078,Retention outreach,No purchase for 102 days,High,672.0
13402,Customer 13402,Retention outreach,No purchase for 127 days,High,670.96
14223,Customer 14223,Retention outreach,No purchase for 92 days,High,670.1
12809,Customer 12809,Retention outreach,No purchase for 178 days,High,669.17
17525,Customer 17525,Retention outreach,No purchase for 360 days,High,668.82
14327,Customer 14327,Retention outreach,No purchase for 163 days,High,667.54
16835,Customer 16835,Retention outreach,No purchase for 128 days,High,666.5
16926,Customer 16926,Retention outreach,No purchase for 371 days,High,666.03
14870,Customer 14870,Retention outreach,No purchase for 262 days,High,663.92
12605,Customer 12605,Retention outreach,No purchase for 376 days,High,663.34
12870,Customer 12870,Retention outreach,No purchase for 375 days,High,662.58
17456,Customer 17456,Retention outreach,No purchase for 365 days,High,662.17
17179,Customer 17179,Retention outreach,No purchase for 178 days,High,661.12
14905,Customer 14905,Retention outreach,No purchase for 158 days,High,660.55
14932,Customer 14932,Retention outreach,No purchase for 366 days,High,658.73
13240,Customer 13240,Retention outreach,No purchase for 96 days,High,657.46
14220,Customer 14220,Retention outreach,No purchase for 247 days,High,656.35
18220,Customer 18220,Retention outreach,No purchase for 227 days,High,654.58
13368,Customer 13368,Retention outreach,No purchase for 257 days,High,653.18
14584,Customer 14584,Retention outreach,No purchase for 169 days,High,653.01
16634,Customer 16634,Retention outreach,No purchase for 223 days,High,651.32
17980,Customer 17980,Retention outreach,No purchase for 166 days,High,647.71
18085,Customer 18085,Retention outreach,No purchase for 330 days,High,646.12
13294,Customer 13294,Retention outreach,No purchase for 190 days,High,644.85
15165,Customer 15165,Retention outreach,No purchase for 373 days,High,644.1
17132,Customer 17132,Retention outreach,No purchase for 452 days,High,642.76
16725,Customer 16725,Retention outreach,No purchase for 302 days,High,639.31
13261,Customer 13261,Retention outreach,No purchase for 269 days,High,638.3
14130,Customer 14130,Retention outreach,No purchase for 319 days,High,637.74
13900,Customer 13900,Retention outreach,No purchase for 183 days,High,636.36
12942,Customer 12942,Retention outreach,No purchase for 131 days,High,636.02
14489,Customer 14489,Retention outreach,No purchase for 207 days,High,634.46
17695,Customer 17695,Retention outreach,No purchase for 132 days,High,633.15
18133,Customer 18133,Retention outreach,No purchase for 212 days,High,629.79
15071,Customer 15071,Retention outreach,No purchase for 94 days,High,629.5
16917,Customer 16917,Retention outreach,No purchase for 277 days,High,629.33
12932,Customer 12932,Retention outreach,No purchase for 539 days,High,627.92
14687,Customer 14687,Retention outreach,No purchase for 107 days,High,627.23
14891,Customer 14891,Retention outreach,No purchase for 148 days,High,625.4
12793,Customer 12793,Retention outreach,No purchase for 335 days,High,624.94
12767,Customer 12767,Retention outreach,No purchase for 376 days,High,623.81
13122,Customer 13122,Retention outreach,No purchase for 94 days,High,623.63
13934,Customer 13934,Retention outreach,No purchase for 264 days,High,623.43
16087,Customer 16087,Retention outreach,No purchase for 389 days,High,622.7
13108,Customer 13108,Retention outreach,No purchase for 373 days,High,622.19
13075,Customer 13075,Retention outreach,No purchase for 130 days,High,621.75
16216,Customer 16216,Retention outreach,No purchase for 267 days,High,618.58
15364,Customer 15364,Retention outreach,No purchase for 96 days,High,617.41
16461,Customer 16461,Retention outreach,No purchase for 178 days,High,616.49
15732,Customer 15732,Retention outreach,No purchase for 212 days,High,616.29
